logz logzerr logvol nlive logl logwt insert_order
-8.971012237862116478e+01 3.466176365202209286e-01 -3.925000000000002931e-01 4.000000000000000000e+02 -8.543107530366710023e+01 -9.181628959035840865e+01 1.564999999999999947e+00
-8.959527383322979688e+01 3.555539830331990725e-01 -3.950000000000002953e-01 4.000000000000000000e+02 -8.539547627686199860e+01 -9.178319056355331895e+01 6.650000000000000355e-01
-8.948897862456030339e+01 2.681077079480940206e-01 -3.975000000000002975e-01 4.000000000000000000e+02 -8.537104310894804371e+01 -9.176125739563936179e+01 8.900000000000000133e-01
-8.939087505598266148e+01 2.417081096127997319e-01 -4.000000000000002998e-01 4.000000000000000000e+02 -8.534441231445629228e+01 -9.173712660114760808e+01 1.705000000000000071e+00
-8.929945669397486085e+01 2.779899228987000592e-01 -4.025000000000003020e-01 4.000000000000000000e+02 -8.522297116891041924e+01 -9.161818545560173277e+01 1.199999999999999956e+00
-8.920560339836706021e+01 2.724915282468546307e-01 -4.050000000000003042e-01 4.000000000000000000e+02 -8.520608988198745237e+01 -9.160380416867876363e+01 8.249999999999999556e-01
-8.911861747593920313e+01 2.397418538917839015e-01 -4.075000000000003064e-01 4.000000000000000000e+02 -8.518365776868516548e+01 -9.158387205537647446e+01 7.700000000000000178e-01
-8.903704928291222132e+01 2.347446612755420270e-01 -4.100000000000003086e-01 4.000000000000000000e+02 -8.505726892304511466e+01 -9.145998320973642137e+01 1.935000000000000053e+00
-8.895210068088888988e+01 2.034800822498870898e-01 -4.125000000000003109e-01 4.000000000000000000e+02 -8.503935084517824805e+01 -9.144456513186956670e+01 1.850000000000000089e+00
-8.887263731891353302e+01 2.038169685486142524e-01 -4.150000000000003131e-01 4.000000000000000000e+02 -8.496382852474511083e+01 -9.137154281143642720e+01 1.489999999999999991e+00
-8.879366451527249637e+01 2.238189551750376649e-01 -4.175000000000003153e-01 4.000000000000000000e+02 -8.495499169642678794e+01 -9.136520598311810204e+01 1.600000000000000033e-01
-8.872002596971721289e+01 2.094222194917614299e-01 -4.200000000000003175e-01 4.000000000000000000e+02 -8.458653317008277384e+01 -9.099924745677408566e+01 1.899999999999999911e+00
-8.862256912537523590e+01 2.371671161516725190e-01 -4.225000000000003197e-01 4.000000000000000000e+02 -8.458159007926066408e+01 -9.099680436595197364e+01 1.945000000000000062e+00
-8.853356455683123727e+01 2.436096822819217300e-01 -4.250000000000003220e-01 4.000000000000000000e+02 -8.455899327584452863e+01 -9.097670756253583590e+01 1.370000000000000107e+00
-8.845024660220887824e+01 2.155980389389264840e-01 -4.275000000000003242e-01 4.000000000000000000e+02 -8.449734002426549750e+01 -9.091755431095681672e+01 1.834999999999999964e+00
-8.836883907902148394e+01 2.194342454728014646e-01 -4.300000000000003264e-01 4.000000000000000000e+02 -8.444480819476247291e+01 -9.086752248145378985e+01 2.049999999999999878e-01
-8.828984940925109015e+01 1.952477579330827162e-01 -4.325000000000003286e-01 4.000000000000000000e+02 -8.441408818125120206e+01 -9.083930246794251673e+01 5.500000000000000028e-02
-8.821462655958865184e+01 1.704217056471262481e-01 -4.350000000000003308e-01 4.000000000000000000e+02 -8.405970692923825993e+01 -9.048742121592957233e+01 4.450000000000000067e-01
-8.811657118663394783e+01 2.184365404398611044e-01 -4.375000000000003331e-01 4.000000000000000000e+02 -8.403997289759107048e+01 -9.047018718428238060e+01 4.500000000000000111e-01
-8.802579405623174580e+01 2.158877786469349247e-01 -4.400000000000003353e-01 4.000000000000000000e+02 -8.400287191057954317e+01 -9.043558619727085102e+01 4.149999999999999800e-01
-8.793976869689021214e+01 2.043317515110979754e-01 -4.425000000000003375e-01 4.000000000000000000e+02 -8.397659900534924304e+01 -9.041181329204056283e+01 8.699999999999999956e-01
-8.785873070570342236e+01 2.710845789492845603e-01 -4.450000000000003397e-01 4.000000000000000000e+02 -8.386023218404339730e+01 -9.029794647073471481e+01 9.499999999999999556e-01
-8.777509823400220057e+01 3.089944635058909372e-01 -4.475000000000003419e-01 4.000000000000000000e+02 -8.382102255384174327e+01 -9.026123684053305851e+01 1.350000000000000089e-01
-8.769515023836721923e+01 2.861510870286047004e-01 -4.500000000000003442e-01 4.000000000000000000e+02 -8.380949778170602826e+01 -9.025221206839734123e+01 1.610000000000000098e+00
-8.762047680355179580e+01 2.912248752297170729e-01 -4.525000000000003464e-01 4.000000000000000000e+02 -8.379276760695631765e+01 -9.023798189364762834e+01 7.900000000000000355e-01
-8.755003257468958111e+01 2.981116007606397500e-01 -4.550000000000003486e-01 4.000000000000000000e+02 -8.353391944129757007e+01 -8.998163372798887849e+01 2.500000000000000000e-01
-8.746578703293366175e+01 3.344055502510105971e-01 -4.575000000000003508e-01 4.000000000000000000e+02 -8.351665506343016432e+01 -8.996686935012147046e+01 5.600000000000000533e-01
-8.738697936020562906e+01 3.134283950063717072e-01 -4.600000000000003531e-01 4.000000000000000000e+02 -8.350606286755609631e+01 -8.995877715424741439e+01 9.350000000000000533e-01
-8.731335900974005426e+01 3.068119802469144175e-01 -4.625000000000003553e-01 4.000000000000000000e+02 -8.343374660859237224e+01 -8.988896089528368805e+01 1.044999999999999929e+00
-8.724000818063521479e+01 2.967628267449006763e-01 -4.650000000000003575e-01 4.000000000000000000e+02 -8.338743314363580339e+01 -8.984514743032711692e+01 2.200000000000000011e-01
-8.716871795961441194e+01 3.183633869788842219e-01 -4.675000000000003597e-01 4.000000000000000000e+02 -8.335099067996104338e+01 -8.981120496665235464e+01 1.939999999999999947e+00
-8.709995336770106178e+01 3.301239337732588819e-01 -4.700000000000003619e-01 4.000000000000000000e+02 -8.328103768163926190e+01 -8.974375196833057089e+01 9.449999999999999512e-01
-8.703127588253857994e+01 3.467792652164669032e-01 -4.725000000000003642e-01 4.000000000000000000e+02 -8.327386671153141151e+01 -8.973908099822271822e+01 1.330000000000000071e+00
-8.696672204180248400e+01 2.409690598368912362e-01 -4.750000000000003664e-01 4.000000000000000000e+02 -8.326891736180826342e+01 -8.973663164849958207e+01 1.790000000000000036e+00
-8.690593962610793710e+01 2.341857751142120414e-01 -4.775000000000003686e-01 4.000000000000000000e+02 -8.317053048883046529e+01 -8.964074477552178166e+01 1.685000000000000053e+00
-8.684305248058034010e+01 2.465561818514604153e-01 -4.800000000000003708e-01 4.000000000000000000e+02 -8.314912704449065473e+01 -8.962184133118196883e+01 2.349999999999999867e-01
-8.678279151000808156e+01 2.218590983250299242e-01 -4.825000000000003730e-01 4.000000000000000000e+02 -8.308025511840958188e+01 -8.955546940510089371e+01 6.250000000000000000e-01
-8.672217213343347453e+01 2.352549747736609187e-01 -4.850000000000003753e-01 4.000000000000000000e+02 -8.306792582317027041e+01 -8.954564010986157996e+01 5.699999999999999512e-01
-8.666446981151855766e+01 2.691527921411589475e-01 -4.875000000000003775e-01 4.000000000000000000e+02 -8.300172385489244675e+01 -8.948193814158375403e+01 1.239999999999999991e+00
-8.660643014055318645e+01 2.364394245226867364e-01 -4.900000000000003797e-01 4.000000000000000000e+02 -8.299489739727619053e+01 -8.947761168396750975e+01 8.499999999999999778e-01
-8.655134367414420637e+01 2.238309397313405780e-01 -4.925000000000003819e-01 4.000000000000000000e+02 -8.287006210426731911e+01 -8.935527639095863606e+01 1.594999999999999973e+00
-8.649253587020749023e+01 2.419603723833501641e-01 -4.950000000000003841e-01 4.000000000000000000e+02 -8.282472759341379742e+01 -8.931244188010511209e+01 1.064999999999999947e+00
-8.643463349590837197e+01 2.741161429255425386e-01 -4.975000000000003864e-01 4.000000000000000000e+02 -8.279399036931650357e+01 -8.928420465600781597e+01 5.899999999999999689e-01
-8.637837686374554380e+01 2.735014884298260784e-01 -5.000000000000003331e-01 4.000000000000000000e+02 -8.276996536217454548e+01 -8.926267964886585560e+01 1.689999999999999947e+00
-8.632398930293138051e+01 2.728281357456507350e-01 -5.025000000000002798e-01 4.000000000000000000e+02 -8.276662671034301866e+01 -8.926184099703432651e+01 1.274999999999999911e+00
-8.627236561168368212e+01 2.797160621382484003e-01 -5.050000000000002265e-01 4.000000000000000000e+02 -8.273907348394014605e+01 -8.923678777063145162e+01 2.650000000000000133e-01
-8.622206204888883008e+01 2.621712963873953361e-01 -5.075000000000001732e-01 4.000000000000000000e+02 -8.273344727825281097e+01 -8.923366156494412849e+01 1.900000000000000022e-01
-8.617402178587217065e+01 2.585223627517876377e-01 -5.100000000000001199e-01 4.000000000000000000e+02 -8.271131739474779465e+01 -8.921403168143910989e+01 8.449999999999999734e-01
-8.612729621231997612e+01 2.778347206453685714e-01 -5.125000000000000666e-01 4.000000000000000000e+02 -8.268676034207919656e+01 -8.919197462877050953e+01 6.450000000000000178e-01
-8.608168361758107778e+01 2.804840195955242699e-01 -5.150000000000000133e-01 4.000000000000000000e+02 -8.263183565410571418e+01 -8.913954994079702487e+01 3.200000000000000067e-01
-8.603576629491708161e+01 2.655092390172150152e-01 -5.174999999999999600e-01 4.000000000000000000e+02 -8.262874189824421478e+01 -8.913895618493552320e+01 1.729999999999999982e+00
-8.599183962472193343e+01 2.691845753912752159e-01 -5.199999999999999067e-01 4.000000000000000000e+02 -8.248180311552800958e+01 -8.899451740221931573e+01 1.435000000000000053e+00
-8.594337910724551932e+01 3.045485528620040516e-01 -5.224999999999998535e-01 4.000000000000000000e+02 -8.246924672768841447e+01 -8.898446101437973255e+01 1.064999999999999947e+00
-8.589670244678879385e+01 2.887895453609456431e-01 -5.249999999999998002e-01 4.000000000000000000e+02 -8.245282367226400311e+01 -8.897053795895531891e+01 1.284999999999999920e+00
-8.585149636733555667e+01 2.138112072158463162e-01 -5.274999999999997469e-01 4.000000000000000000e+02 -8.235274187712352045e+01 -8.887295616381483399e+01 1.300000000000000044e-01
-8.580391642996876556e+01 1.937305944150001791e-01 -5.299999999999996936e-01 4.000000000000000000e+02 -8.233270783183475316e+01 -8.885542211852606442e+01 1.149999999999999911e+00
-8.575771277912630808e+01 1.771634804962181065e-01 -5.324999999999996403e-01 4.000000000000000000e+02 -8.224730745950111555e+01 -8.877252174619242453e+01 1.175000000000000044e+00
-8.570982282406939134e+01 1.928055341872339512e-01 -5.349999999999995870e-01 4.000000000000000000e+02 -8.223728606164389987e+01 -8.876500034833520658e+01 7.149999999999999689e-01
-8.566378467552222276e+01 1.988537119467877756e-01 -5.374999999999995337e-01 4.000000000000000000e+02 -8.219220360899902289e+01 -8.872241789569034154e+01 1.854999999999999982e+00
-8.561790175788129886e+01 1.819221698306433543e-01 -5.399999999999994804e-01 4.000000000000000000e+02 -8.216819627560798267e+01 -8.870091056229929904e+01 2.000000000000000111e-01
-8.557309936090787517e+01 1.756493608246485205e-01 -5.424999999999994271e-01 4.000000000000000000e+02 -8.203074825716535656e+01 -8.856596254385667066e+01 1.469999999999999973e+00
-8.552417238655525011e+01 1.639457611462691033e-01 -5.449999999999993738e-01 4.000000000000000000e+02 -8.201018815267440232e+01 -8.854790243936571414e+01 9.449999999999999512e-01
-8.547669782425681717e+01 1.504970262375075474e-01 -5.474999999999993205e-01 4.000000000000000000e+02 -8.194472424424915857e+01 -8.848493853094046813e+01 3.250000000000000111e-01
-8.542849976524432520e+01 1.451523002298859277e-01 -5.499999999999992673e-01 4.000000000000000000e+02 -8.192473707163807717e+01 -8.846745135832938445e+01 5.699999999999999512e-01
-8.538172585499576428e+01 1.441751416246543349e-01 -5.524999999999992140e-01 4.000000000000000000e+02 -8.190468256699651306e+01 -8.844989685368781807e+01 1.340000000000000080e+00
-8.533626872789228912e+01 1.392113274693962954e-01 -5.549999999999991607e-01 4.000000000000000000e+02 -8.179093335824890687e+01 -8.833864764494022381e+01 5.899999999999999689e-01
-8.528779407079554176e+01 1.555813025915090131e-01 -5.574999999999991074e-01 4.000000000000000000e+02 -8.178299696610793035e+01 -8.833321125279924502e+01 1.955000000000000071e+00
-8.524131470799223109e+01 1.561758900998234667e-01 -5.599999999999990541e-01 4.000000000000000000e+02 -8.167464962650961979e+01 -8.822736391320093219e+01 1.425000000000000044e+00
-8.519206131299097251e+01 1.882474510762222331e-01 -5.624999999999990008e-01 4.000000000000000000e+02 -8.166105532640746389e+01 -8.821626961309877402e+01 2.000000000000000042e-02
-8.514460891970131229e+01 2.006092669349969493e-01 -5.649999999999989475e-01 4.000000000000000000e+02 -8.164675292882151325e+01 -8.820446721551282110e+01 1.854999999999999982e+00
-8.509878090993157684e+01 1.958973799528183346e-01 -5.674999999999988942e-01 4.000000000000000000e+02 -8.154539254568669548e+01 -8.810560683237800106e+01 1.919999999999999929e+00
-8.505051623339170419e+01 2.193696197348722066e-01 -5.699999999999988409e-01 4.000000000000000000e+02 -8.153305106296437543e+01 -8.809576534965569294e+01 2.149999999999999967e-01
-8.500402923714619874e+01 2.171536854410597017e-01 -5.724999999999987876e-01 4.000000000000000000e+02 -8.152315296765161179e+01 -8.808836725434292703e+01 3.150000000000000022e-01
-8.495928504076417198e+01 2.234473088035140165e-01 -5.749999999999987343e-01 4.000000000000000000e+02 -8.145113748082144411e+01 -8.801885176751275708e+01 3.400000000000000244e-01
-8.491344396869922662e+01 2.035156551792385582e-01 -5.774999999999986811e-01 4.000000000000000000e+02 -8.144108139995122997e+01 -8.801129568664254066e+01 2.500000000000000139e-02
-8.486928729897154255e+01 2.265020656296763690e-01 -5.799999999999986278e-01 4.000000000000000000e+02 -8.137526995279810649e+01 -8.794798423948941490e+01 1.754999999999999893e+00
-8.482429559379359318e+01 2.360768801269254313e-01 -5.824999999999985745e-01 4.000000000000000000e+02 -8.136119658294555279e+01 -8.793641086963685893e+01 3.599999999999999867e-01
-8.478075086601936050e+01 2.238543841887516428e-01 -5.849999999999985212e-01 4.000000000000000000e+02 -8.132452143956962232e+01 -8.790223572626092619e+01 9.449999999999999512e-01
-8.473760359319845747e+01 2.127746297883781890e-01 -5.874999999999984679e-01 4.000000000000000000e+02 -8.114636039687201219e+01 -8.772657468356332799e+01 1.389999999999999902e+00
-8.468849042921868886e+01 2.181969859856626726e-01 -5.899999999999984146e-01 4.000000000000000000e+02 -8.109341322933269680e+01 -8.767612751602401033e+01 1.570000000000000062e+00
-8.463931329034468831e+01 2.369371843527453003e-01 -5.924999999999983613e-01 4.000000000000000000e+02 -8.100134848993459968e+01 -8.758656277662591094e+01 1.284999999999999920e+00
-8.458816033387090272e+01 2.639475832071211947e-01 -5.949999999999983080e-01 4.000000000000000000e+02 -8.099195091500227761e+01 -8.757966520169358660e+01 1.639999999999999902e+00
-8.453916845891238552e+01 2.657633115188653417e-01 -5.974999999999982547e-01 4.000000000000000000e+02 -8.098955499014488169e+01 -8.757976927683618840e+01 1.120000000000000107e+00
-8.449246985379771502e+01 2.419938363907160606e-01 -5.999999999999982014e-01 4.000000000000000000e+02 -8.089976993690282825e+01 -8.749248422359413269e+01 1.260000000000000009e+00
-8.444388318371944990e+01 2.120263924770132147e-01 -6.024999999999981481e-01 4.000000000000000000e+02 -8.089491547816140837e+01 -8.749012976485272475e+01 6.099999999999999867e-01
-8.439744147378347350e+01 2.258586064592734421e-01 -6.049999999999980949e-01 4.000000000000000000e+02 -8.078675830258470114e+01 -8.738447258927601524e+01 1.799999999999999933e-01
-8.434823524745748102e+01 2.434206784585986327e-01 -6.074999999999980416e-01 4.000000000000000000e+02 -8.078501353896146497e+01 -8.738522782565277680e+01 1.499999999999999944e-01
-8.430137173263382522e+01 2.120360559420919333e-01 -6.099999999999979883e-01 4.000000000000000000e+02 -8.076788592680964030e+01 -8.737060021350094985e+01 9.549999999999999600e-01
-8.425596157570036837e+01 2.571224024051626533e-01 -6.124999999999979350e-01 4.000000000000000000e+02 -8.074099385196026901e+01 -8.734620813865157629e+01 2.000000000000000111e-01
-8.421147519602384079e+01 2.246277659210484945e-01 -6.149999999999978817e-01 4.000000000000000000e+02 -8.065034595338372014e+01 -8.725806024007502515e+01 8.750000000000000000e-01
-8.416504884298501565e+01 2.191354808243676233e-01 -6.174999999999978284e-01 4.000000000000000000e+02 -8.059310658735816446e+01 -8.720332087404948140e+01 3.099999999999999978e-01
-8.411824386880864779e+01 1.820310890703353834e-01 -6.199999999999977751e-01 4.000000000000000000e+02 -8.056833109463710230e+01 -8.718104538132841697e+01 2.000000000000000042e-02
-8.407254751164130369e+01 2.001620041670588712e-01 -6.224999999999977218e-01 4.000000000000000000e+02 -8.051956906079770704e+01 -8.713478334748901943e+01 1.749999999999999889e-01
-8.402682587999856878e+01 1.919075734925940468e-01 -6.249999999999976685e-01 4.000000000000000000e+02 -8.048582926803301518e+01 -8.710354355472432530e+01 8.850000000000000089e-01
-8.398174701540430931e+01 2.089558352547903342e-01 -6.274999999999976152e-01 4.000000000000000000e+02 -8.033631588009238556e+01 -8.695653016678369340e+01 1.919999999999999929e+00
